summoner_name,played_with,won_with,played_against,lost_against,date,last_played
Father Dafunne,0.0,0,1,0,29-5-2022 12:47,Jinx
Farsass,0.0,0,1,1,6-8-2022 12:29,Gnar
Farming is slave,0.0,0,1,0,23-8-2022 16:46,Heimerdinger
Farickascasef,0.0,0,1,0,19-7-2022 11:49,Gragas
Farhamm,0.0,0,1,0,2-7-2023 15:18,Zeri
FarawayJoker,0.0,0,1,1,6-10-2022 8:10,LeeSin
Fantadawg,0.0,0,1,0,16-12-2022 20:54,Nunu
FanHinten,0.0,0,1,1,11-5-2023 20:10,Fizz
Fan de chocotube,0.0,0,1,1,25-3-2023 17:18,Graves
FallendY,0.0,0,1,0,7-12-2022 10:21,Warwick
Faktoriblack,0.0,0,1,1,11-10-2023 18:29,Tryndamere
FakeSweden,0.0,0,1,1,27-11-2022 18:27,Karthus
Faisalsaab,0.0,0,1,0,21-7-2022 21:48,KogMaw
Fairy Zylra,0.0,0,1,1,19-2-2023 12:28,Rell
Failomatik,0.0,0,1,1,19-7-2023 19:28,Mordekaiser
Face Diver,0.0,0,1,1,28-9-2022 20:7,Pyke
Fabi773,0.0,0,1,0,14-11-2022 20:35,Fiddlesticks
Faaramir,0.0,0,1,1,5-3-2023 12:32,Nocturne
FaLoo,0.0,0,1,1,6-9-2022 10:26,Malzahar
FUDGE BAR WAFFLE,0.0,0,1,0,30-7-2022 12:42,Orianna
FS davitoloko,0.0,0,1,0,28-2-2023 20:53,TahmKench
FRIPPOS,0.0,0,1,0,5-1-2023 22:40,Irelia
FRANC0,0.0,0,1,0,3-5-2023 21:0,Shen
FNBC Casanova,0.0,0,1,0,22-10-2022 19:21,Corki
FN Raven II,0.0,0,1,0,19-7-2022 11:49,Twitch
FMikaZX,0.0,0,1,0,2-2-2023 11:47,Ezreal
FML ff20 pls,0.0,0,1,0,26-5-2023 17:51,Senna
FMF GULDKUKEN,0.0,0,1,0,16-5-2023 10:3,Velkoz
FM Flama,0.0,0,1,1,28-1-2023 12:38,Caitlyn
FKING FRED,0.0,0,1,1,11-5-2023 20:10,Gangplank
FIyingPenguin,0.0,0,1,0,16-9-2022 10:5,Lulu
FFitty,0.0,0,1,1,15-6-2022 15:42,Galio
FFZenji,0.0,0,2,2,9-6-2023 20:29,Camille
FF8AramMetaSucks,0.0,0,1,1,27-2-2023 18:21,Katarina
FF AT 8 FERGUTS,0.0,0,1,0,8-7-2023 10:57,Nasus
FEED AND VOTE N0,0.0,0,1,1,6-8-2023 11:3,Azir
FC Schalke 1904,0.0,0,1,0,11-10-2023 18:28,Illaoi
FBG Shawtysucker,0.0,0,1,1,30-7-2022 12:42,Jayce
FATALAYTATAPOW,0.0,0,1,0,4-1-2023 11:5,Irelia
FAHAD77,0.0,0,1,0,24-9-2022 23:1,LeeSin
FADED YODIE GANG,0.0,0,1,1,27-11-2022 18:27,Velkoz
FACKk YOU LOOSER,0.0,0,1,0,21-2-2023 16:54,Jayce
F0rgivenShad0w,0.0,0,1,1,29-4-2023 17:34,Jayce
Ezayel,0.0,0,1,0,16-12-2022 20:54,JarvanIV
Ezandriel,0.0,0,1,0,30-7-2022 12:42,Zed
Eyma,0.0,0,1,0,11-1-2023 20:35,Syndra
Exuus,0.0,0,1,1,5-9-2023 21:11,Kassadin
Exoticer,0.0,0,1,0,4-1-2023 11:5,Lux
Exiled Strider,0.0,0,1,1,6-9-2022 10:26,Qiyana
ExecuteExS,0.0,0,1,0,24-9-2022 23:1,Draven
Exactyyyy,0.0,0,1,1,15-1-2023 15:10,Malzahar
EvrardCestNul,0.0,0,1,1,17-5-2023 22:23,Zed
EvilViking,0.0,0,1,0,12-3-2023 14:27,Vi
Evil944,0.0,0,1,1,20-6-2023 15:54,Nami
Evil SouI,0.0,0,1,1,17-5-2023 22:23,MissFortune
EvenyFTW,0.0,0,1,1,6-11-2022 20:59,Ahri
Evenqui,0.0,0,1,1,4-1-2023 11:4,Kaisa
Etnl,0.0,0,1,0,11-10-2023 18:31,Lulu
Eternity とわ,0.0,0,1,1,14-7-2023 22:9,Jinx
Eternitrix,0.0,0,1,1,12-11-2023 13:33,Cassiopeia
Esslingen Beryl,0.0,0,1,0,5-3-2023 12:32,Vi
Esmir,0.0,0,1,1,14-2-2023 21:29,Alistar
EscondidoNaMata,0.0,0,1,0,30-7-2022 12:41,Gragas
Escape7,0.0,0,1,0,14-2-2023 19:58,Samira
Erën Yeagër,0.0,0,1,0,4-1-2023 11:5,Ashe
EryuV2,0.0,0,1,1,4-1-2023 11:4,Varus
Erycx,0.0,0,1,1,28-6-2023 21:27,Cassiopeia
Errorbot,0.0,0,1,1,11-1-2023 20:36,XinZhao
Erminigildo,0.0,0,1,0,16-6-2023 10:26,Kaisa
Erikthethird,0.0,0,4,4,11-7-2022 18:4,Sylas
Erik Slndre ,0.0,0,1,0,4-1-2023 11:5,Blitzcrank
Eric3700,0.0,0,1,1,20-5-2023 11:59,Kayn
ErfacTor,0.0,0,1,1,24-9-2022 23:1,Ezreal
Erdtree Watchdog,0.0,0,1,0,15-6-2022 15:42,Jinx
Eralyx,0.0,0,1,0,4-8-2022 19:45,Talon
Erago05,0.0,0,1,0,26-5-2022 17:10,Gnar
ErGuglie,0.0,0,1,0,16-9-2022 10:4,Zyra
Epoxiess,0.0,0,1,0,1-8-2022 20:42,Pantheon
EpicNiceBrah,0.0,0,1,0,15-6-2022 15:43,LeeSin
Epic Element,0.0,0,1,0,7-11-2023 9:17,JarvanIV
Epherion,0.0,0,1,1,25-4-2023 12:6,Amumu
Epekki,0.0,0,1,1,30-7-2022 12:42,Lux
EnØn,0.0,0,1,1,25-5-2023 20:52,Ezreal
EnterInTheMatrix,0.0,0,1,1,5-3-2023 12:32,Nunu
Enisfurem,0.0,0,1,0,19-7-2023 19:27,Nidalee
Ener1090,0.0,0,1,1,8-11-2022 11:42,Anivia
Endung,0.0,0,1,1,14-7-2023 22:9,Khazix
Endleśs,0.0,0,1,1,25-4-2023 12:6,Corki
Enderswiggin,0.0,0,1,0,30-1-2023 15:56,Seraphine
EnderDark1010,0.0,0,1,0,6-6-2022 15:43,Katarina
EndOfFile,0.0,0,1,1,2-7-2023 15:17,Twitch
Enanoloko,0.0,0,1,0,19-7-2023 19:27,Jayce
EnPeter,0.0,0,1,0,11-10-2023 18:29,Malphite
Emye,0.0,0,1,1,24-1-2023 15:30,Lulu
Emsola,0.0,0,1,0,13-5-2023 15:44,Neeko
Emperor Pengu,0.0,0,1,1,24-7-2022 17:6,Ezreal
Empereür,0.0,0,1,1,2-7-2023 15:19,Rumble
EmmaLe,0.0,0,1,1,16-6-2023 10:27,Tristana
EmiratiGamerZ,0.0,0,1,1,2-5-2023 14:40,Milio
Emdrix,0.0,0,1,0,28-6-2023 21:27,Neeko
Emberger94,0.0,0,1,0,11-10-2023 18:29,Rumble
Emanit,0.0,0,1,0,8-6-2022 10:19,Sion
Elynkas,0.0,0,1,0,16-9-2023 10:23,Nasus
Elvithrax,0.0,0,1,0,27-2-2023 18:20,Vi
Elvira Lápida,0.0,0,1,1,6-11-2022 20:59,MissFortune
Elveriane,0.0,0,1,1,17-11-2022 8:55,Ornn
Elvenking,0.0,0,1,0,14-2-2023 19:58,Caitlyn
Elthoria,0.0,0,1,1,15-1-2023 15:10,Varus
Elpejius,0.0,0,1,0,2-2-2023 11:47,Tryndamere
EloiMallorqui,0.0,0,1,1,11-10-2023 18:29,Zyra
Elmhaten,0.0,0,1,1,7-12-2022 10:22,Nidalee
Ellë,0.0,0,1,1,26-12-2022 22:26,Lillia
Ellada,0.0,0,1,0,24-6-2023 14:59,Nidalee
EliteFreak17,0.0,0,1,0,5-9-2023 21:12,Soraka
ElitX10,0.0,0,1,1,4-8-2022 19:45,Elise
EliphasX,0.0,0,1,1,14-2-2023 19:57,MissFortune
Elhya,0.0,0,1,0,30-5-2023 14:35,Renata
Elgroj,0.0,0,1,1,17-5-2023 22:23,Ekko
ElfrutenYaki,0.0,0,1,0,11-7-2022 18:4,Leblanc
ElevatorSorcerer,0.0,0,1,0,1-7-2022 18:15,Aphelios
ElementarySalt,0.0,0,1,0,11-1-2023 20:36,Viktor
Electropapa,0.0,0,1,0,22-5-2023 22:14,Velkoz
Electroo chokex,0.0,0,1,1,17-12-2022 17:23,Ziggs
Electric Callboy,0.0,0,1,0,14-7-2023 22:40,Varus
Eldolol,0.0,0,1,1,29-5-2023 21:56,Shaco
EldiosDeideis,0.0,0,1,0,17-5-2023 20:12,Caitlyn
Elder God Kratos,0.0,0,1,0,4-1-2023 11:5,Annie
Elbaek,0.0,0,1,0,2-7-2023 15:18,TwistedFate
Elastics,0.0,0,3,3,12-11-2023 13:24,Alistar
Eladies,0.0,0,1,0,19-3-2023 13:11,Warwick
ElPidro,0.0,0,1,0,5-9-2023 21:11,Kassadin
ElPepito170,0.0,0,1,1,25-4-2023 12:6,Vex
ElGriiiingo,0.0,0,1,1,22-3-2023 21:40,Fizz
ElCielo,0.0,0,1,0,26-5-2022 17:11,Corki
ElCapitanSalamy,0.0,0,1,0,14-2-2023 19:58,Yuumi
ElCaballo,0.0,0,1,1,4-1-2023 11:4,Swain
ElBichote,0.0,0,1,0,16-9-2022 10:4,Urgot
ElBez,0.0,0,1,0,1-8-2022 20:42,Hecarim
El Ritsho,0.0,0,1,1,17-5-2023 22:39,Nidalee
El Bisonte,0.0,0,1,1,16-12-2022 20:53,Kayle
El Alde,0.0,0,1,0,11-10-2023 18:30,KogMaw
Ekzosel,0.0,0,1,0,25-6-2023 12:45,Annie
Ektraa,0.0,0,1,0,14-2-2023 19:57,Pyke
Ekreb,0.0,0,1,0,2-7-2023 15:18,Belveth
Eklatant,0.0,0,1,0,24-1-2023 15:30,Khazix
Ekkº,0.0,0,1,1,11-9-2022 15:26,Fizz
Eistüte,0.0,0,1,0,29-5-2023 21:56,Thresh
EinfachGregor,0.0,0,1,0,26-5-2022 17:11,Ashe
EinDönerMitAlles,0.0,0,1,0,16-8-2022 11:52,Akali
Eikichi GToOo,0.0,0,1,1,3-8-2022 14:49,Chogath
Eigi,0.0,0,1,0,29-4-2023 17:34,Graves
Eight Blades,0.0,0,1,0,26-12-2022 14:27,Nautilus
EeveeB,0.0,0,1,1,4-8-2022 19:46,Morgana
Eeek A Mouse,0.0,0,1,1,27-11-2023 10:35,Shen
Edwiin,0.0,0,1,1,2-5-2023 14:40,MissFortune
EdgyLenzi,0.0,0,1,0,15-5-2023 22:9,Lulu
Edenight Crauser,0.0,0,1,0,21-2-2023 16:54,Fiddlesticks
Eckter,0.0,0,1,0,6-5-2023 14:28,Zyra
Echofretzz,0.0,0,1,0,21-7-2022 21:49,Diana
Echidnµt,0.0,0,1,1,1-7-2022 18:15,Vayne
Ebraam,0.0,0,1,0,30-1-2023 15:56,Talon
EatlairDeGenie,0.0,0,1,0,11-10-2023 18:28,Anivia
Earthworm,0.0,0,1,0,19-5-2023 22:29,Seraphine
Eaglesong,0.0,0,1,0,4-1-2023 11:5,Chogath
ERRORic,0.0,0,1,0,16-5-2023 15:50,Leona
EP Flizy,0.0,0,1,1,25-4-2023 12:6,Gangplank
ENERQIAONETAPGOD,0.0,0,1,1,29-4-2023 0:12,Leona
ELTOMMOx,0.0,0,1,1,12-3-2023 14:26,Blitzcrank
ELDURYNN,0.0,0,1,1,20-5-2023 11:59,Velkoz
EL TORO KOGORO,0.0,0,1,0,19-7-2023 19:27,Talon
EL PSY CONGROO H,0.0,0,1,0,29-4-2023 0:12,Draven
EKO Lorgst,0.0,0,1,1,20-5-2023 11:59,Chogath
EGGcełlent BIRD,0.0,0,1,0,24-9-2022 23:1,MonkeyKing
EGC Yoda,0.0,0,1,1,11-10-2023 18:30,Jayce
ECF Der Physiker,0.0,0,1,0,8-7-2023 10:57,Ekko
DΨΙΠΓ,0.0,0,1,1,8-7-2023 10:57,Gangplank
DΣΛTH MΛRK,0.0,0,1,0,26-5-2022 17:30,Akshan
DΛxTΞR,0.0,0,1,0,18-6-2023 14:22,Thresh
Dônny the Dealer,0.0,0,1,1,19-7-2022 11:48,Lux
DécapayZ,0.0,0,1,1,14-2-2023 19:58,Jhin
Dèus,0.0,0,1,0,2-7-2023 15:18,Udyr
Dænerys,0.0,0,1,1,18-10-2023 23:21,Syndra
DârK Jësus,0.0,0,1,0,19-7-2023 19:27,Brand
Dwayne The Pain,0.0,0,1,1,1-7-2022 18:16,Volibear
Dwar de Waw,0.0,0,1,0,3-5-2023 21:0,Mordekaiser
Dutchynator,0.0,0,1,0,7-8-2022 12:4,Taliyah
Dunners,0.0,0,1,0,5-9-2023 21:10,LeeSin
Dumb Waifu,0.0,0,1,1,28-9-2022 20:7,Anivia
DugaL,0.0,0,1,0,22-11-2023 9:28,Zyra
Duderino,0.0,0,1,0,27-1-2023 14:52,Maokai
Ducky the Duck,0.0,0,1,1,15-1-2023 15:10,Zed
Dubster35,0.0,0,1,0,27-4-2023 13:10,Yuumi
DuHastHemoriden,0.0,0,1,1,1-7-2022 18:15,Aatrox
DuDrecksau,0.0,0,1,0,14-7-2023 22:8,Senna
Drusax,0.0,0,1,0,15-6-2022 15:43,Kindred
Drunk Monk,0.0,0,1,0,2-2-2023 11:47,Tristana
DruckerIRL,0.0,0,1,0,22-6-2022 12:59,Diana
DropKickLv,0.0,0,1,0,26-1-2023 14:17,Kaisa
Dromedario Lunar,0.0,0,1,1,22-10-2022 19:21,Mordekaiser
DroiGnak,0.0,0,2,2,9-6-2023 20:28,Orianna
Drink H2O,0.0,0,1,0,1-2-2023 22:28,Leona
DrezingfielD,0.0,0,1,0,5-2-2023 14:54,Ashe
Drekkedien,0.0,0,1,0,24-9-2022 23:1,Riven
DrefanRahl,0.0,0,1,0,26-5-2022 17:10,Kindred
Dreagos6,0.0,0,1,1,13-5-2023 17:50,Chogath
Dreadmasta,0.0,0,1,1,1-7-2022 17:17,Ornn
DreadXIV,0.0,0,1,0,8-10-2022 16:38,Belveth
DreaamTim,0.0,0,1,0,16-11-2023 11:57,Jax
Drakozaurs,0.0,0,1,1,11-10-2023 18:30,Gwen
Drakia,0.0,0,1,0,22-9-2023 13:16,Zilean
Drakaea,0.0,0,1,1,30-5-2023 14:34,Garen
Dragøõn,0.0,0,1,0,22-10-2022 19:21,Varus
Dragooon,0.0,0,1,1,19-7-2023 19:27,Leblanc
Dragonborndude,0.0,0,1,0,15-1-2023 15:10,XinZhao
DragonFireBeRdy,0.0,0,1,1,2-5-2023 14:40,Darius
Draenor,0.0,0,1,1,17-5-2023 21:49,Aatrox
Draeform,0.0,0,1,1,30-1-2023 15:57,Shaco
DrL0K0,0.0,0,1,1,12-3-2023 14:27,Sion
DrHosenbein,0.0,0,1,1,3-8-2022 14:48,Sett
DrBatchem,0.0,0,2,2,9-6-2023 20:27,Kennen
DrAc0O,0.0,0,1,0,26-5-2022 17:11,Evelynn
Dr Von Doom,0.0,0,1,1,8-8-2022 21:40,Kaisa
Dr Sori,0.0,0,1,0,2-2-2023 11:47,Nilah
Dr Smør,0.0,0,1,0,26-2-2023 12:16,Yuumi
Dr Poudel,0.0,0,1,1,12-7-2022 12:26,Cassiopeia
Dr Ox Köge,0.0,0,1,0,25-5-2023 20:53,Jhin
Dr Overheal,0.0,0,1,0,16-6-2023 10:28,Irelia
Dr Highdenstein,0.0,0,1,1,17-1-2023 11:22,Pyke
Dr Gloomy ,0.0,0,1,0,25-4-2023 12:6,Vladimir
Dr AkashiRed,0.0,0,1,0,3-8-2022 14:48,Shen
Doña Juanita,0.0,0,1,1,12-3-2023 14:27,Darius
DownLoadinGG,0.0,0,1,0,28-8-2023 21:16,Zyra
Douuu,0.0,0,1,1,15-6-2022 15:42,Mordekaiser
Doudounett,0.0,0,1,0,8-6-2022 10:19,Lulu
Doranduil,0.0,0,1,0,16-11-2023 11:57,Amumu
Doppelgaanger,0.0,0,1,0,16-12-2022 21:56,KogMaw
Dopamine Hit,0.0,0,1,1,21-7-2022 21:48,Xayah
Doomedyuki,0.0,0,1,0,26-5-2022 17:30,Ziggs
Don freex,0.0,0,1,1,4-1-2023 11:4,Senna
Don Noki,0.0,0,1,0,1-7-2022 18:16,Anivia
Don Lufi,0.0,0,1,1,24-1-2023 16:3,Veigar
Don Lucifer,0.0,0,1,0,19-7-2022 11:49,Jhin
Don Lee Sïn,0.0,0,1,0,26-5-2022 17:30,Sylas
Don Demuth,0.0,0,1,1,2-7-2023 15:17,Sett
Don Bolton,0.0,0,1,0,15-5-2023 22:9,Jinx
Don Ahamed,0.0,0,1,0,24-6-2023 14:59,Sett
Domse,0.0,0,1,0,14-2-2023 19:58,Heimerdinger
Dominikxx01,0.0,0,1,1,6-9-2022 10:26,Gangplank
Dolonir,0.0,0,1,0,25-3-2023 17:17,Cassiopeia
DogNut69,0.0,0,1,1,25-4-2023 12:5,Sett
Doctorjeckle,0.0,0,3,3,12-11-2023 13:24,Braum
Doctor Aery,0.0,0,1,1,19-5-2023 11:40,Senna
Docteur Caca,0.0,0,1,1,8-11-2022 11:43,Zeri
DoctB,0.0,0,1,0,19-3-2023 13:11,Gangplank
Dockx,0.0,0,1,1,27-1-2023 15:27,MasterYi
DocShar,0.0,0,1,1,13-5-2023 15:43,Yone
DocBaas,0.0,0,1,0,16-6-2023 10:27,TahmKench
DoNotHitNexus,0.0,0,1,1,17-5-2023 20:12,Lux
DoMiiSaLa,0.0,0,1,1,6-9-2022 10:45,Ziggs
Do You Wanna 69,0.0,0,1,0,16-5-2023 10:3,Lulu
Dlak,0.0,0,1,0,11-1-2023 20:35,Senna
Dkishardbro,0.0,0,1,1,9-5-2023 17:6,Ekko
Djevx,0.0,0,1,0,15-6-2022 16:39,Jhin
Djaego,0.0,0,1,0,26-5-2022 17:50,Ziggs
DjBustaFatNut,0.0,0,1,1,22-6-2022 12:59,TwistedFate
DizNutZ,0.0,0,1,1,5-2-2023 14:55,Vladimir
DivonD,0.0,0,1,0,11-9-2022 15:26,Karthus
DivineRapier,0.0,0,1,0,22-6-2022 12:59,Twitch
Dityristyl,0.0,0,1,0,16-9-2022 10:5,Varus
Ditaphro,0.0,0,2,2,9-6-2023 20:29,Xayah
Discman,0.0,0,1,0,5-9-2023 21:10,Ornn
DirmA,0.0,0,1,1,8-11-2022 11:43,Jayce
Dirk Dyson,0.0,0,1,0,7-2-2023 11:25,Tristana
Dipsi3000,0.0,0,1,0,24-1-2023 15:30,Jhin
Dipatacus,0.0,0,1,0,14-7-2023 22:9,Leblanc
Diobezzeuse,0.0,0,3,3,12-11-2023 13:24,Milio
DinoCreature,0.0,0,1,1,22-9-2023 15:8,Aatrox
DinoCacahuete,0.0,0,1,0,30-4-2023 20:18,Tristana
Dineos,0.0,0,1,1,22-10-2022 19:21,Thresh
Din0nkel,0.0,0,1,0,5-9-2023 21:10,Elise
Diego DeLaVegaQ8,0.0,0,1,1,18-10-2023 23:21,Syndra
DieSoft,0.0,0,1,1,24-1-2023 16:3,Ezreal
Die Tomate,0.0,0,1,0,24-9-2022 23:1,Katarina
Die Klobombe,0.0,0,1,0,15-5-2023 22:8,Maokai
Dibuz,0.0,0,1,0,16-8-2022 11:52,Pyke
Diaxos16,0.0,0,1,0,30-1-2023 16:18,Nidalee
DiaeresisTime,0.0,0,1,0,17-1-2023 19:41,Blitzcrank
Diaa121,0.0,0,1,0,15-6-2022 15:43,Darius
Dfrege,0.0,0,1,1,5-3-2023 12:32,Shyvana
Devorus,0.0,0,1,0,29-4-2023 17:34,Ryze
Devil Russo,0.0,0,1,0,22-5-2023 22:14,MissFortune
Devil Deven,0.0,0,1,1,28-8-2023 21:15,Nunu
Deuhman972,0.0,0,1,1,21-3-2023 12:35,Velkoz
Deteriumoksid,0.0,0,1,1,19-5-2023 22:29,Irelia
Destens,0.0,0,1,0,14-7-2023 22:8,Blitzcrank
DesmoCriS,0.0,0,1,0,19-7-2023 19:28,Zed
DesDerix,0.0,0,2,2,24-1-2023 15:30,Maokai
DerKaterWidder,0.0,0,1,0,30-7-2022 12:42,Pantheon
DerBisang,0.0,0,1,1,21-2-2023 16:54,RekSai
Der Häxler,0.0,0,1,1,14-2-2023 19:57,Mordekaiser
Der Gandi,0.0,0,1,1,30-7-2022 12:42,Chogath
Der Dudelsack,0.0,0,1,1,27-11-2022 18:27,Gragas
Deolox12,0.0,0,1,0,19-5-2023 22:29,AurelionSol
Den Den Mushi,0.0,0,1,0,7-11-2023 9:17,Lux
Demonspawn Uni,0.0,0,1,0,27-4-2023 13:10,Vayne
DemonshelI,0.0,0,1,1,25-7-2022 9:43,Brand
Demonlawz,0.0,0,2,2,9-6-2023 20:28,Nami
Demolder,0.0,0,1,0,7-12-2022 10:21,KogMaw
Demgnz,0.0,0,1,1,4-8-2022 19:46,Yuumi
DementedS,0.0,0,1,1,18-10-2023 23:20,Ornn
Delltro,0.0,0,1,0,22-5-2023 22:14,Chogath
Delete Zed,0.0,0,1,1,22-6-2022 12:59,Blitzcrank
Deity op,0.0,0,1,0,7-11-2023 9:17,Brand
Deejo,0.0,0,1,1,27-4-2023 13:9,Quinn
Deckenfenster,0.0,0,1,1,18-10-2023 23:20,Teemo
Decesul,0.0,0,3,3,12-11-2023 13:24,Neeko
Deathsmile,0.0,0,1,1,25-5-2023 20:53,Yasuo
Deathbringer89,0.0,0,1,0,6-10-2022 8:10,Heimerdinger
DeathWolf935,0.0,0,1,1,23-8-2022 16:46,Sett
Death69Hunter,0.0,0,1,0,19-6-2023 18:23,Sivir
Dean0,0.0,0,1,1,8-7-2023 10:56,Sett
DeTogMitNavn2,0.0,0,1,0,26-5-2022 17:50,Corki
DeJhinerate ADC,0.0,0,1,0,30-1-2023 15:56,Neeko
De Rabobank,0.0,0,1,0,24-7-2022 17:6,RekSai
De Politie,0.0,0,1,1,6-11-2022 20:59,Lulu
DdBrokeN,0.0,0,1,0,15-5-2023 22:9,Warwick
Daykiii,0.0,0,1,1,19-2-2023 12:28,Qiyana
Dax T Beutler,0.0,0,1,1,16-12-2022 20:53,Akshan
Davezzz,0.0,0,1,0,9-6-2022 10:2,Gnar
DaveShire,0.0,0,1,1,26-5-2022 21:37,Lucian
Dasheen,0.0,0,1,0,24-6-2023 14:59,Nidalee
Darovath,0.0,0,1,1,21-2-2023 16:54,Vex
DarnedUrchin,0.0,0,1,0,18-12-2022 15:8,Gangplank
Darkrael,0.0,0,1,1,12-11-2023 15:23,Syndra
DarkSoldier2036,0.0,0,1,0,16-6-2023 10:27,Varus
DarkDragonXXIV,0.0,0,1,1,9-5-2023 17:7,Volibear
DarkDaan008,0.0,0,2,0,9-6-2023 20:28,Fiddlesticks
DarkCodeee,0.0,0,1,1,26-3-2023 16:46,Katarina
DarkBobyYoloSwag,0.0,0,1,0,24-1-2023 15:29,Heimerdinger
DarkBeccio,0.0,0,1,1,27-2-2023 18:21,MonkeyKing
DarKL0rDs,0.0,0,1,1,13-5-2023 15:43,Twitch
DanyTheDog MK5,0.0,0,1,0,7-11-2023 9:17,Nami
Danvahkiin,0.0,0,1,1,24-7-2022 17:6,Viego
Dantesisto,0.0,0,1,1,30-1-2023 15:57,Kassadin
DantAvy,0.0,0,1,0,8-6-2022 10:19,Tristana
Danreks,0.0,0,1,0,5-9-2023 21:12,Brand
DanieleDC,0.0,0,1,1,5-1-2023 22:40,Zilean
Daniel Brühl,0.0,0,1,0,8-11-2022 19:43,MissFortune
DangiroX,0.0,0,1,1,18-12-2022 15:8,MissFortune
DanceDance,0.0,0,1,0,14-2-2023 19:57,Varus
DanTeZj,0.0,0,1,1,21-7-2022 21:48,KogMaw
Dan Helps,0.0,0,1,1,30-5-2023 14:35,Sion
Damnsn,0.0,0,1,0,4-8-2022 19:46,Caitlyn
DamnHound89,0.0,0,1,0,15-6-2022 15:42,Nautilus
Damien47,0.0,0,1,0,7-8-2022 12:4,Anivia
Dakyn,0.0,0,1,1,12-11-2023 15:23,Sivir
Dakuuu,0.0,0,1,1,21-7-2022 21:48,Malphite
Daharat,0.0,0,1,0,1-7-2022 17:17,Sion
Dagarx,0.0,0,1,0,27-4-2023 13:9,Velkoz
DafukLulu,0.0,0,1,1,17-5-2023 22:39,Nunu
Daenker,0.0,0,1,0,15-5-2023 22:9,Pyke
DaddysDriveThru,0.0,0,1,1,19-3-2023 13:12,Janna
DaddyTJ00B,0.0,0,1,1,27-11-2022 18:26,Belveth
Daddy Hook,0.0,0,1,0,26-5-2022 17:10,Zed
Dacnao,0.0,0,1,0,25-4-2023 12:7,Ziggs
Daawn,0.0,0,1,1,26-1-2023 14:14,Jhin
Daawg38,0.0,0,1,0,30-1-2023 17:12,MonkeyKing
DaRkSoUlSS0,0.0,0,1,1,6-11-2022 20:59,Darius
DaModa,0.0,0,1,1,5-1-2023 22:40,MonkeyKing
DaCentoaCento,0.0,0,1,0,19-2-2023 12:28,Leona
DSA Derp,0.0,0,1,1,22-6-2022 12:59,Syndra
DRX AIpaca,0.0,0,1,1,27-11-2022 18:27,Sylas
DRAGONMAID KATA,0.0,0,3,0,12-11-2023 13:24,Cassiopeia
DPitbullBlack,0.0,0,1,1,30-4-2023 20:18,Zeri
DPM Innovigo,0.0,0,1,1,30-4-2023 20:18,Sejuani
DKanden123,0.0,0,1,1,21-5-2023 13:48,KogMaw
DKJA,0.0,0,1,1,2-7-2023 15:19,Garen
DJsau,0.0,0,1,0,21-2-2023 16:54,MonkeyKing
DJNOP02,0.0,0,1,0,26-12-2022 14:28,Mordekaiser
DJBanane,0.0,0,1,1,6-9-2022 10:45,TwistedFate
DJAtsx,0.0,0,1,1,21-5-2023 13:48,Ahri
DJ021,0.0,0,1,0,15-5-2023 22:8,Karthus
DJ Kiwi,0.0,0,1,1,30-7-2022 12:42,Sivir
DIEW0,0.0,0,1,1,13-5-2023 15:43,Karma
DFIG WindTurbine,0.0,0,1,1,30-4-2023 20:18,Shyvana
DEWOBBLE,0.0,0,1,1,5-9-2023 21:10,Shen
DEREG0n,0.0,0,1,1,21-5-2023 13:48,Darius
DER Rufer,0.0,0,1,0,26-5-2022 17:11,Vex
DEATΗ,0.0,0,1,1,22-10-2022 19:22,Thresh
DDefinity,0.0,0,1,0,2-2-2023 11:47,Fizz
DD Salterino,0.0,0,1,0,19-7-2023 19:27,Irelia
DCCubo,0.0,0,1,0,11-5-2023 20:10,Neeko
DANTE VS All,0.0,0,1,0,29-5-2022 12:47,Katarina
DAGUUAGBLDSJKNZX,0.0,0,1,0,16-6-2023 10:27,Pyke
D4redeνil,0.0,0,1,0,21-7-2022 21:49,Shyvana
D4C Love Tra1n,0.0,0,1,0,28-6-2023 21:27,KogMaw
D3vill,0.0,0,1,1,15-1-2023 15:9,Jhin
D3rK4nnibale,0.0,0,1,0,24-7-2022 17:6,Heimerdinger
D3bbo7,0.0,0,1,0,25-4-2023 12:6,Malphite
D37R0,0.0,0,1,0,15-1-2023 15:10,Morgana
D0nne,0.0,0,1,1,12-3-2023 14:26,Maokai
D0bleBigMac,0.0,0,1,0,18-10-2023 23:21,Rakan
D0OMSTER,0.0,0,2,0,9-6-2023 20:28,Graves
D Tranquilo,0.0,0,1,0,12-3-2023 14:27,Fizz
CµpCake,0.0,0,1,0,11-1-2023 20:35,Tristana
Cyrò,0.0,0,1,1,17-5-2023 23:22,Anivia
Cyanido,0.0,0,1,1,26-3-2023 16:46,Nunu
CursedFella,0.0,0,1,1,11-10-2023 18:29,Lillia
Cupit,0.0,0,1,0,11-5-2023 20:10,Fizz
Cuiry,0.0,0,1,0,22-11-2023 9:27,Lillia
CubicCleric,0.0,0,1,0,28-6-2023 21:28,Katarina
Ctheu,0.0,0,1,0,26-1-2023 14:17,Kindred
Csys,0.0,0,1,1,13-5-2023 15:43,Xerath
Crystalgun,0.0,0,1,1,21-7-2022 21:48,Syndra
Cryptic Pattern,0.0,0,1,1,1-7-2022 18:16,RekSai
